6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,3,,,,12,12,0,0,0,0,3,2.91,0.05,0.014,,3,,,,12,12,1.15,16560,49.68,4,3,2.65,0.1,0.029,78,6c,16560,Not Specified,Individual,,-0.093593441,0.000143268,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,3,,,,12,12,0,0,0,0,3,2.91,0.05,0.014,,3,,,,12,12,1.62,23328,69.984,4,3,2.65,0.04,0.012,78,6c,23328,Not Specified,Individual,,-0.093593441,4.35887E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,3,,,,12,12,0,0,0,0,3,2.91,0.05,0.014,,3,,,,12,12,1.15,22770,68.31,5.5,3,2.57,0.08,0.023,78,6c,22770,Not Specified,Individual,,-0.124247182,0.00010535,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,3,,,,12,12,0,0,0,0,3,2.91,0.05,0.014,,3,,,,12,12,1.62,32076,96.228,5.5,3,2.55,0.07,0.02,78,6c,32076,Not Specified,Individual,,-0.132059722,8.73985E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,14,,,,12,12,0,0,0,0,3,5.78,0.17,0.049,,14,,,,12,12,1.15,24840,74.52,6,3,5.97,0.06,0.017,83,6e,24840,Not Specified,Individual,,0.032343245,8.0505E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,14,,,,12,12,0,0,0,0,3,5.78,0.17,0.049,,14,,,,12,12,1.15,49680,149.04,12,3,5.93,0.21,0.061,83,6e,49680,Not Specified,Individual,,0.02562053,0.000176595,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,14,,,,12,12,0,0,0,0,3,5.78,0.17,0.049,,14,,,,12,12,1.62,34992,104.976,6,3,5.66,0.16,0.046,83,6e,34992,Not Specified,Individual,,-0.02097979,0.00013868,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,14,,,,12,12,0,0,0,0,3,5.78,0.17,0.049,,14,,,,12,12,1.62,69984,209.952,12,3,5.7,0.08,0.023,83,6e,69984,Not Specified,Individual,,-0.013937508,8.8503E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,15,,,,12,12,0,0,0,0,3,6.2,0.08,0.023,,15,,,,12,12,1.15,24840,74.52,6,3,6.45,0.14,0.04,84,6f,24840,Not Specified,Individual,,0.039530839,5.31349E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,15,,,,12,12,0,0,0,0,3,6.2,0.08,0.023,,15,,,,12,12,1.15,49680,149.04,12,3,6.34,0.13,0.037,84,6f,49680,Not Specified,Individual,,0.022329476,4.89114E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,15,,,,12,12,0,0,0,0,3,6.2,0.08,0.023,,15,,,,12,12,1.62,34992,104.976,6,3,6.28,0.1,0.029,84,6f,34992,Not Specified,Individual,,0.012820688,3.50044E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,15,,,,12,12,0,0,0,0,3,6.2,0.08,0.023,,15,,,,12,12,1.62,69984,209.952,12,3,6.31,0.12,0.035,84,6f,69984,Not Specified,Individual,,0.017586385,4.4013E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,18,,,,12,12,0,0,0,0,3,7.23,0.04,0.012,,18,,,,12,12,1.15,24840,74.52,6,3,7.28,0.1,0.029,85,6g,24840,Not Specified,Individual,,0.006891826,1.82745E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,18,,,,12,12,0,0,0,0,3,7.23,0.04,0.012,,18,,,,12,12,1.15,49680,149.04,12,3,7.09,0.08,0.023,85,6g,49680,Not Specified,Individual,,-0.019553696,1.31605E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,18,,,,12,12,0,0,0,0,3,7.23,0.04,0.012,,18,,,,12,12,1.62,34992,104.976,6,3,6.57,0.06,0.017,85,6g,34992,Not Specified,Individual,,-0.095725204,9.50081E-06,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Juvenile,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Growth,Final Length,Whole Animal,19,UVB,,18,,,,12,12,0,0,0,0,3,7.23,0.04,0.012,,18,,,,12,12,1.62,69984,209.952,12,3,6.69,0.09,0.026,85,6g,69984,Not Specified,Individual,,-0.077625162,1.76325E-05,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.15,12420,37.26,3,3,17.04,0.55,0.32,77,6f,12420,Not Specified,Homogenate Replicate,,-0.299930695,0.001861131,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.62,17496,52.488,3,3,15.66,0.28,0.16,77,6f,17496,Not Specified,Homogenate Replicate,,-0.384384525,0.001620427,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.15,16560,49.68,4,3,21.62,1.37,0.79,77,6f,16560,Not Specified,Homogenate Replicate,,-0.061875404,0.002852332,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.62,23328,69.984,4,3,18.31,1.93,1.11,77,6f,23328,Not Specified,Homogenate Replicate,,-0.228046857,0.0052174,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.15,22770,68.31,5.5,3,20.46,0.83,0.48,77,6f,22770,Not Specified,Homogenate Replicate,,-0.117022455,0.002062422,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Whole Body Homogenate,19,UVB,,3,,,3,8,3,0,0,0,0,3,23,1.55,0.89,,3,,,3,8,3,1.62,32076,96.228,5.5,3,19.52,0.6,0.35,77,6f,32076,Not Specified,Homogenate Replicate,,-0.164054635,0.001828798,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.15,12420,37.26,3,3,7.49,0.87,0.36,79,6g,12420,Not Specified,Individual,,-0.41740951,0.002954637,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.15,16560,49.68,4,3,5.22,0.84,0.34,79,6g,16560,Not Specified,Individual,,-0.778480906,0.005021828,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.15,22770,68.31,5.5,3,6.33,0.97,0.4,79,6g,22770,Not Specified,Individual,,-0.585678072,0.004619654,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.62,17496,52.488,3,3,7.86,0.83,0.34,79,6g,17496,Not Specified,Individual,,-0.369191701,0.002564466,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.62,23328,69.984,4,3,3.93,1.02,0.42,79,6g,23328,Not Specified,Individual,,-1.062338882,0.011932985,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,11.37,0.74,0.3,,3,,,,6,6,1.62,32076,96.228,5.5,3,7.62,0.74,0.3,79,6g,32076,Not Specified,Individual,,-0.400201938,0.002277796,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.15,12420,37.26,3,3,10.07,0.88,0.36,80,6h,12420,Not Specified,Individual,,-0.614675565,0.001572801,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.15,16560,49.68,4,3,8.64,0.93,0.38,80,6h,16560,Not Specified,Individual,,-0.767833689,0.002231037,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.15,22770,68.31,5.5,3,13.54,0.92,0.38,80,6h,22770,Not Specified,Individual,,-0.318588004,0.001069477,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.62,17496,52.488,3,3,9.94,0.83,0.34,80,6h,17496,Not Specified,Individual,,-0.627669251,0.001462085,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.62,23328,69.984,4,3,8.46,1.11,0.45,80,6h,23328,Not Specified,Individual,,-0.788887098,0.00316917,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,18.62,0.79,0.32,,3,,,,6,6,1.62,32076,96.228,5.5,3,13.77,1.02,0.42,80,6h,32076,Not Specified,Individual,,-0.301743959,0.00121451,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.15,12420,37.26,3,3,6.75,0.87,0.35,81,6i,12420,Not Specified,Individual,,-0.668399011,0.003114647,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.15,16560,49.68,4,3,6.24,0.88,0.36,81,6i,16560,Not Specified,Individual,,-0.746961333,0.003660628,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.15,22770,68.31,5.5,3,7.76,0.93,0.38,81,6i,22770,Not Specified,Individual,,-0.528959182,0.002739742,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.62,17496,52.488,3,3,8.18,0.88,0.36,81,6i,17496,Not Specified,Individual,,-0.476249365,0.002274813,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.62,23328,69.984,4,3,4.94,1.11,0.45,81,6i,23328,Not Specified,Individual,,-0.980576185,0.008760665,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,13.17,0.6,0.25,,3,,,,6,6,1.62,32076,96.228,5.5,3,11.25,0.83,0.34,81,6i,32076,Not Specified,Individual,,-0.157573387,0.001253117,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.15,12420,37.26,3,3,10.54,0.87,0.35,82,6j,12420,Not Specified,Individual,,-0.505307581,0.001395542,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.15,16560,49.68,4,3,8.41,0.87,0.36,82,6j,16560,Not Specified,Individual,,-0.73106365,0.002043584,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.15,22770,68.31,5.5,3,12.62,1,0.41,82,6j,22770,Not Specified,Individual,,-0.325202267,0.001306471,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.62,17496,52.488,3,3,10.44,0.88,0.36,82,6j,17496,Not Specified,Individual,,-0.514840542,0.00144416,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.62,23328,69.984,4,3,5.41,1.34,0.55,82,6j,23328,Not Specified,Individual,,-1.172236031,0.010485004,Araujo et al (2021),
6,2021,Fish,Solea senegalensis,Solea senegalensis,Larva,Fish Farm,Captive,Portugal,,,Tropical,Aquatic,Whole Animal Performance,Locomotion,Routine Swimming Speed,Whole Animal,19,UVB,,3,,,,6,6,0,0,0,0,3,17.47,0.69,0.28,,3,,,,6,6,1.62,32076,96.228,5.5,3,13.63,1.01,0.41,82,6j,32076,Not Specified,Individual,,-0.248211878,0.001175158,Araujo et al (2021),
5,2002,Fish,Oryzias latipes,Oryzias latipes,Larva,Laboratory,Captive,Japan,,,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,Pyrimidine Dimers,Whole Body Homogenate,23,UVB,,1,,,9,10,9,0.0027,68.04,0.3402,7,5,0.268581688,0.048,0.016,,1,,,9,10,9,0.0029,73.08,0.365,7,5,0.26,0.025,0.0083,74,5a,5.04,Standard Error,Homogenate Replicate,yes,0.032473475,0.004576131,Armstrong et al (2002),
5,2002,Fish,Oryzias latipes,Oryzias latipes,Larva,Laboratory,Captive,Japan,,,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,Pyrimidine Dimers,Whole Body Homogenate,23,UVB,,1,,,9,10,9,0.0027,68.04,0.3402,7,5,0.268581688,0.048,0.016,,1,,,10,10,10,0.0033,83.16,0.416,7,5,0.46,0.041,0.013,74,5a,15.12,Standard Error,Homogenate Replicate,yes,-0.538071383,0.00434327,Armstrong et al (2002),
5,2002,Fish,Oryzias latipes,Oryzias latipes,Larva,Laboratory,Captive,Japan,,,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,Pyrimidine Dimers,Whole Body Homogenate,23,UVB,,1,,,9,10,9,0.0027,68.04,0.3402,7,5,0.268581688,0.048,0.016,,1,,,8,10,8,0.00425,107.1,0.535,7,5,0.36,0.039,0.014,74,5a,39.06,Standard Error,Homogenate Replicate,yes,-0.292948925,0.00501586,Armstrong et al (2002),
5,2002,Fish,Oryzias latipes,Oryzias latipes,Larva,Laboratory,Captive,Japan,,,Subtropical,Aquatic,Gene and Cellular Processes,DNA Damage,Pyrimidine Dimers,Whole Body Homogenate,23,UVB,,1,,,9,10,9,0.0027,68.04,0.3402,7,5,0.268581688,0.048,0.016,,1,,,6,10,6,0.00587,147.9,0.74,7,5,0.34,0.038,0.015,74,5a,79.86,Standard Error,Homogenate Replicate,yes,-0.235790512,0.005630738,Armstrong et al (2002),
7,2003,Reptile,Sauromalus obesus,Sauromalus ater,Juvenile,Captivity (outdoor display),Captive,Not specified,,,Subtropical,Terrestrial,Whole Animal Performance,Growth,Final Length,Whole Animal,32.7,UVB,,,34.1,9.63,,4,4,1.68,72576,32659.2,12,450,13.4,0.51,0.255,,,,,,4,4,3.83,165456,74455.2,12,450,13.5,1.3,0.65,87,7a,92880,Standard Deviation,Individual,,0.007434978,0.002680379,Aucone et al (2003),
7,2003,Reptile,Sauromalus obesus,Sauromalus ater,Juvenile,Captivity (outdoor display),Captive,Not specified,,,Subtropical,Terrestrial,Whole Animal Performance,Growth,Final Length,Whole Animal,32.7,UVA,,,34.1,9.63,,4,4,5.38,232416,104587.2,12,450,13.4,0.51,0.255,,,,,,4,4,11.54,498528,224337.6,12,450,13.5,1.3,0.65,87,7a,266112,Standard Deviation,Individual,,0.007434978,0.002680379,Aucone et al (2003),
7,2003,Reptile,Sauromalus obesus,Sauromalus ater,Juvenile,Captivity (outdoor display),Captive,Not specified,,,Subtropical,Terrestrial,Whole Animal Performance,Growth,Final Mass,Whole Animal,32.7,UVB,,,34.1,9.63,,4,4,1.68,72576,32659.2,12,450,100.5,9.1,4.55,,,,,,4,4,3.83,165456,74455.2,12,450,98.3,36.4,18.2,86,7b,92880,Standard Deviation,Individual,,-0.0221337,0.036329301,Aucone et al (2003),
7,2003,Reptile,Sauromalus obesus,Sauromalus ater,Juvenile,Captivity (outdoor display),Captive,Not specified,,,Subtropical,Terrestrial,Whole Animal Performance,Growth,Final Mass,Whole Animal,32.7,UVA,,,34.1,9.63,,4,4,5.38,232416,104587.2,12,450,100.5,9.1,4.55,,,,,,4,4,11.54,498528,224337.6,12,450,98.3,36.4,18.2,86,7b,266112,Standard Deviation,Individual,,-0.0221337,0.036329301,Aucone et al (2003),
8,2002,Amphibian,Rana aurora,Rana aurora,Larva,Wild,Wild,"Waldport, Oregon",44.4268,-124.0687,Temperate,Aquatic,Whole Animal Performance,Growth,Final Mass,Whole Animal,6.5,UVB,,,,,4,15,4,,0,0,24,42,0.94,0.022,0.011,,,,,4,15,4,0.0128,552.96,23.22432,12,42,0.85,0.048,0.024,88,7c,552.96,Standard Error,Tank Replicate,,-0.100643526,0.000934172,Belden and Blaustein (2002b),
9,2000,Amphibian,Ambystoma macrodactylum,Ambystoma macrodactylum,Larva,Wild,Wild,"Cascade Mountains, Orgeon",45.823,-121.8522,Temperate,Aquatic,Whole Animal Performance,Growth,Final Mass,Whole Animal,13,UVB,,,1.1,,,13,13,0,,,,28,1.24,0.13,0.036,,,1.1,,,14,14,0.05,2520,70.56,14,28,1.19,0.13,0.037,90,7d,2520,Raw Data,Individual,,-0.041158072,0.001697915,Belden et al (2000),
9,2000,Amphibian,Ambystoma macrodactylum,Ambystoma macrodactylum,Larva,Wild,Wild,"Cascade Mountains, Orgeon",45.823,-121.8522,Temperate,Aquatic,Whole Animal Performance,Behaviour,Sheltering Behaviour,Whole Animal,13,UVB,,,0.36,,3,9,9,0,,,,28,52.85,14.19,4.73,,,0.36,,3,9,9,0.05,2520,70.56,14,28,1.94,5.82,1.94,89,7e,2520,Standard Error,Tank Replicate,,-3.304769739,1.008009996,Belden et al (2000),
10,2003,Amphibian,Rana cascadae,Rana cascadae,Larva,Wild,Wild,"Cascade Mountains, Orgeon",45.823,-121.8522,Temperate,Aquatic,Gene and Cellular Processes,Hormonal Stress Response,Corticosterone,Whole Animal,13,UVB,,,0.27,,12,12,12,,,,,7,0.37,0.23,0.066,,,0.27,,12,12,12,0.092,3974.4,27.82,12,7,0.25,0.19,0.054,91,10a,3974.4,Standard Error,Tank Replicate,,-0.392042088,0.080334453,Belden et al (2003),
10,2003,Amphibian,Rana cascadae,Rana cascadae,Larva,Wild,Wild,"Cascade Mountains, Orgeon",45.823,-121.8522,Temperate,Aquatic,Gene and Cellular Processes,Hormonal Stress Response,Corticosterone,Whole Animal,13,UVB,,,0.16,,12,12,12,,,,,42,0.34,0.19,0.054,,,0.16,,12,12,12,0.092,3974.4,166.924,12,42,0.22,0.14,0.0403,92,10b,3974.4,Standard Error,Tank Replicate,,-0.435318071,0.059770201,Belden et al (2003),
11,2011,Amphibian,Limnodynastes peronii,Limnodynastes peronii,Larva,Wild,Wild,"Brisbane, Australia",-27.5,153,Subtropical,Aquatic,Whole Animal Performance,Locomotion,Burst Swimming,Whole Animal,25,UVB,,,,,6,10,6,0,0,0,12,7,0.65,0.066,0.027,,,,,6,10,6,0.13,5580,39.06,12,7,0.62,0.073,0.03,93,11a,5580,Standard Error,Tank Replicate,,-0.047252885,0.00402887,Bernal et al (2011),
